Linux 5.10.198 (ubuntu2004) 	04/16/2026 	_aarch64_	(4 CPU)

06:33:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:04 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:05 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:05 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:05 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:05 PM      eth0  22113.00      0.00  32435.28      0.00      0.00      0.00      0.00     26.57
06:37:05 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:05 PM      eth2  60806.00   1805.00  83409.87    112.81      0.00      0.00      0.00     68.33
06:37:05 PM      eth3  46294.00    700.00  68084.73     43.75      0.00      0.00      0.00     55.78
06:37:05 PM      eth4  68513.00      0.00 100762.28      0.00      0.00      0.00      0.00     82.54
06:37:05 PM      eth5  46329.00    724.00  67593.29     45.25      0.00      0.00      0.00     55.37
06:37:05 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:37:05 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:06 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:06 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:06 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:06 PM      eth0  22428.00      0.00  32897.32      0.00      0.00      0.00      0.00     26.95
06:37:06 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:06 PM      eth2  60417.00   1717.00  82877.04    107.31      0.00      0.00      0.00     67.89
06:37:06 PM      eth3  46528.00    687.00  68428.88     42.94      0.00      0.00      0.00     56.06
06:37:06 PM      eth4  68336.00      0.00 100501.97      0.00      0.00      0.00      0.00     82.33
06:37:06 PM      eth5  46484.00    727.00  67819.43     45.44      0.00      0.00      0.00     55.56
06:37:06 PM     wlan0      6.00      1.00      0.99      0.05      0.00      0.00      0.00      0.00

06:37:06 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:07 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:07 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:07 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:07 PM      eth0  22531.00      0.00  33046.99      0.00      0.00      0.00      0.00     27.07
06:37:07 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:07 PM      eth2  59835.00   1790.00  82078.02    111.87      0.00      0.00      0.00     67.24
06:37:07 PM      eth3  46432.00    679.00  68287.69     42.44      0.00      0.00      0.00     55.94
06:37:07 PM      eth4  68470.00      0.00 100699.04      0.00      0.00      0.00      0.00     82.49
06:37:07 PM      eth5  46483.00    723.00  67817.97     45.19      0.00      0.00      0.00     55.56
06:37:07 PM     wlan0      4.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00

06:37:07 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:08 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:08 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:08 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:08 PM      eth0  22325.00      0.00  32746.24      0.00      0.00      0.00      0.00     26.83
06:37:08 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:08 PM      eth2  59688.00   1780.00  81876.04    111.25      0.00      0.00      0.00     67.07
06:37:08 PM      eth3  46701.00    633.00  68683.31     39.56      0.00      0.00      0.00     56.27
06:37:08 PM      eth4  68268.00      0.00 100401.96      0.00      0.00      0.00      0.00     82.25
06:37:08 PM      eth5  46790.00    726.00  68265.88     45.38      0.00      0.00      0.00     55.92
06:37:08 PM     wlan0      3.00      1.00      0.16      0.05      0.00      0.00      0.00      0.00

06:37:08 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:09 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:09 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:09 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:09 PM      eth0  22239.00      0.00  32620.10      0.00      0.00      0.00      0.00     26.72
06:37:09 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:09 PM      eth2  59472.00   1781.00  81580.41    111.31      0.00      0.00      0.00     66.83
06:37:09 PM      eth3  46468.00    707.00  68340.63     44.19      0.00      0.00      0.00     55.98
06:37:09 PM      eth4  68422.00      0.00 100628.45      0.00      0.00      0.00      0.00     82.43
06:37:09 PM      eth5  46451.00    728.00  67771.28     45.50      0.00      0.00      0.00     55.52
06:37:09 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:37:09 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:10 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:10 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:10 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:10 PM      eth0  22365.00      0.00  32804.91      0.00      0.00      0.00      0.00     26.87
06:37:10 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:10 PM      eth2  60878.00   1767.00  83509.30    110.44      0.00      0.00      0.00     68.41
06:37:10 PM      eth3  47181.00    667.00  69389.24     41.69      0.00      0.00      0.00     56.84
06:37:10 PM      eth4  68766.00      0.00 101134.37      0.00      0.00      0.00      0.00     82.85
06:37:10 PM      eth5  47059.00    725.00  68658.35     45.31      0.00      0.00      0.00     56.24
06:37:10 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:37:10 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:11 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:11 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:11 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:11 PM      eth0  22176.00      0.00  32527.69      0.00      0.00      0.00      0.00     26.65
06:37:11 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:11 PM      eth2  59701.00   1737.00  81893.98    108.56      0.00      0.00      0.00     67.09
06:37:11 PM      eth3  46360.00    713.00  68181.80     44.56      0.00      0.00      0.00     55.85
06:37:11 PM      eth4  68411.00      1.00 100610.86      0.06      0.00      0.00      0.00     82.42
06:37:11 PM      eth5  46442.00    714.00  67758.15     44.62      0.00      0.00      0.00     55.51
06:37:11 PM     wlan0      8.00      2.00      1.11      0.08      0.00      0.00      0.00      0.00

06:37:11 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:12 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:12 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:12 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:12 PM      eth0  22743.00      0.00  33357.95      0.00      0.00      0.00      0.00     27.33
06:37:12 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:12 PM      eth2  58673.00   1752.00  80484.94    109.50      0.00      0.00      0.00     65.93
06:37:12 PM      eth3  47451.00    639.00  69786.33     39.94      0.00      0.00      0.00     57.17
06:37:12 PM      eth4  68343.00      0.00 100512.26      0.00      0.00      0.00      0.00     82.34
06:37:12 PM      eth5  47642.00    743.00  69508.93     46.44      0.00      0.00      0.00     56.94
06:37:12 PM     wlan0      4.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00

06:37:12 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:13 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:13 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:13 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:13 PM      eth0  23058.00      0.00  33821.40      0.00      0.00      0.00      0.00     27.71
06:37:13 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:13 PM      eth2  61914.00   1809.00  84930.21    113.06      0.00      0.00      0.00     69.57
06:37:13 PM      eth3  47973.00    688.00  70552.63     43.00      0.00      0.00      0.00     57.80
06:37:13 PM      eth4  68737.00      0.00 101091.72      0.00      0.00      0.00      0.00     82.81
06:37:13 PM      eth5  47705.00    738.00  69600.85     46.12      0.00      0.00      0.00     57.02
06:37:13 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:37:13 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:14 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:14 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:14 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:14 PM      eth0  22491.00      0.00  32989.73      0.00      0.00      0.00      0.00     27.03
06:37:14 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:14 PM      eth2  58977.00   1757.00  80901.72    109.81      0.00      0.00      0.00     66.27
06:37:14 PM      eth3  46191.00    629.00  67933.25     39.31      0.00      0.00      0.00     55.65
06:37:14 PM      eth4  68490.00      0.00 100728.46      0.00      0.00      0.00      0.00     82.52
06:37:14 PM      eth5  46060.00    721.00  67200.82     45.06      0.00      0.00      0.00     55.05
06:37:14 PM     wlan0      4.00      0.00      0.59      0.00      0.00      0.00      0.00      0.00

06:37:14 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:15 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:15 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:15 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:15 PM      eth0  22428.00      0.00  32897.32      0.00      0.00      0.00      0.00     26.95
06:37:15 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:15 PM      eth2  60607.00   1806.00  83137.45    112.87      0.00      0.00      0.00     68.11
06:37:15 PM      eth3  46388.00    681.00  68222.98     42.56      0.00      0.00      0.00     55.89
06:37:15 PM      eth4  68204.00      0.00 100307.84      0.00      0.00      0.00      0.00     82.17
06:37:15 PM      eth5  46354.00    724.00  67629.76     45.25      0.00      0.00      0.00     55.40
06:37:15 PM     wlan0      5.00      0.00      0.64      0.00      0.00      0.00      0.00      0.00

06:37:15 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:16 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:16 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:16 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:16 PM      eth0  22365.00      0.00  32804.91      0.00      0.00      0.00      0.00     26.87
06:37:16 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:16 PM      eth2  60889.00   1775.00  83524.28    110.94      0.00      0.00      0.00     68.42
06:37:16 PM      eth3  43865.00    438.00  64512.39     27.38      0.00      0.00      0.00     52.85
06:37:16 PM      eth4  68093.00      0.00 100144.59      0.00      0.00      0.00      0.00     82.04
06:37:16 PM      eth5  46521.00    714.00  67873.41     44.62      0.00      0.00      0.00     55.60
06:37:16 PM     wlan0      6.00      0.00      0.96      0.00      0.00      0.00      0.00      0.00

06:37:16 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:17 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:17 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:17 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:17 PM      eth0  22743.00      0.00  33357.95      0.00      0.00      0.00      0.00     27.33
06:37:17 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:17 PM      eth2  60218.00   1780.00  82603.95    111.25      0.00      0.00      0.00     67.67
06:37:17 PM      eth3  46435.00    494.00  68290.87     30.88      0.00      0.00      0.00     55.94
06:37:17 PM      eth4  68505.00      0.00 100750.52      0.00      0.00      0.00      0.00     82.53
06:37:17 PM      eth5  48283.00    718.00  70444.14     44.88      0.00      0.00      0.00     57.71
06:37:17 PM     wlan0      4.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00

06:37:17 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:37:18 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:18 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:18 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:18 PM      eth0  22198.02      0.00  32559.99      0.00      0.00      0.00      0.00     26.67
06:37:18 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:37:18 PM      eth2  58175.25   1783.17  79800.08    111.45      0.00      0.00      0.00     65.37
06:37:18 PM      eth3  46646.53    691.09  68603.20     43.19      0.00      0.00      0.00     56.20
06:37:18 PM      eth4  68032.67      0.00 100055.87      0.00      0.00      0.00      0.00     81.97
06:37:18 PM      eth5  46633.66    712.87  68037.79     44.55      0.00      0.00      0.00     55.74
06:37:18 PM     wlan0      5.94      0.00      0.27      0.00      0.00      0.00      0.00      0.00
